image path：/home/u23211510025/process/val_batch12_0531/qc_iteration12/C202403078/C202403078_cut/json_cut_out
ori image path：/home/u23211510025/process/val_batch12_0531/qc_iteration12/C202403078/C202403078
weightB：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightB/0804_1338/Epoch32.pth
threshold_B:0.97
weightS：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightS/0803_1049/Epoch30.pth
threshold_S:0.9
Image:	pred:	prob：	img_type:
0.9993_good_tile_40_46_1.png	normal	0.00916776992380619	Small
0.9779_good_tile_32_62_0.png	normal	0.3775308430194855	Big
0.9842_good_tile_31_49_5.png	normal	0.12712395191192627	Small
0.9621_good_tile_57_44_7.png	normal	0.005562360864132643	Small
0.9985_good_tile_15_25_1.png	normal	0.9166285991668701	Big
0.9965_good_tile_25_25_2.png	normal	0.035232409834861755	Small
0.7194_good_tile_16_27_8.png	normal	0.15159925818443298	Small
0.9996_good_tile_40_43_1.png	normal	0.6246814727783203	Big
0.6493_good_tile_54_34_7.png	normal	0.006191892549395561	Small
0.9958_good_tile_35_12_3.png	normal	0.14554601907730103	Small
0.9816_good_tile_15_54_6.png	normal	0.1083231121301651	Small
0.6929_good_tile_54_20_8.png	normal	0.5951074957847595	Small
0.3985_mult_tile_46_45_8.png	normal	0.5479192733764648	Big
0.9993_good_tile_10_47_3.png	normal	0.10646180808544159	Small
0.3348_good_tile_38_59_2.png	normal	0.9560776352882385	Big
0.8697_good_tile_13_44_3.png	normal	0.698265790939331	Small
0.9960_good_tile_28_56_0.png	normal	0.21159861981868744	Big
0.9964_good_tile_29_41_1.png	normal	0.5998151898384094	Big
0.7479_good_tile_50_22_9.png	normal	0.675139844417572	Big
0.9996_good_tile_22_44_0.png	normal	0.9650659561157227	Big
0.6874_good_tile_47_40_5.png	normal	0.08510997891426086	Big
0.6405_good_tile_23_17_10.png	normal	0.02252267673611641	Small
0.9998_good_tile_14_40_1.png	normal	0.18459105491638184	Big
0.9891_good_tile_17_50_5.png	normal	0.12263134866952896	Small
0.4342_good_tile_40_19_11.png	normal	0.00018360592366661876	Big
0.3194_mult_tile_53_46_10.png	normal	0.2757755219936371	Big
0.9778_good_tile_15_32_3.png	normal	0.9262905716896057	Big
0.9035_good_tile_56_49_4.png	normal	0.00211649714037776	Small
0.6168_good_tile_58_25_4.png	normal	0.19860337674617767	Small
0.9392_good_tile_53_36_5.png	normal	0.4583700895309448	Small
0.9992_good_tile_21_38_2.png	normal	0.8309569954872131	Big
0.4452_good_tile_38_3_0.png	normal	0.3443918228149414	Big
0.9874_good_tile_27_34_1.png	normal	0.08066785335540771	Small
0.9986_good_tile_34_50_1.png	normal	0.9166430234909058	Big
0.9859_good_tile_13_37_0.png	normal	7.402497431030497e-05	Big
0.9982_good_tile_18_50_3.png	normal	0.029041238129138947	Small
0.6763_good_tile_47_57_0.png	normal	0.7022427916526794	Big
0.9993_good_tile_34_43_1.png	normal	0.15655376017093658	Small
0.9036_good_tile_32_41_10.png	normal	0.6420598030090332	Big
0.8626_good_tile_48_46_1.png	normal	0.21567805111408234	Small
0.9980_good_tile_25_48_0.png	normal	0.42254364490509033	Big
0.9994_good_tile_48_20_0.png	normal	0.02069312334060669	Small
0.9991_good_tile_17_35_1.png	normal	0.04351166635751724	Small
0.9678_good_tile_29_12_1.png	normal	1.9016119949810673e-06	Big
0.8567_good_tile_56_26_0.png	normal	0.058323781937360764	Big
0.9991_good_tile_53_33_3.png	normal	0.062384232878685	Small
0.9985_good_tile_24_12_5.png	normal	0.22264474630355835	Small
0.7232_good_tile_46_48_9.png	normal	0.09495244175195694	Big
0.9008_good_tile_55_28_8.png	normal	0.0032354958821088076	Small
1.0000_good_tile_21_52_2.png	normal	0.4458242952823639	Small
0.9864_good_tile_55_40_4.png	normal	0.33090242743492126	Small
0.9692_good_tile_49_51_0.png	cancer	0.983895480632782	Big
0.9994_good_tile_26_23_1.png	normal	0.045740824192762375	Small
0.8376_good_tile_39_20_7.png	normal	0.015473372302949429	Small
0.9676_good_tile_17_31_5.png	normal	0.46455174684524536	Small
0.9995_good_tile_13_16_2.png	normal	0.2065151035785675	Big
0.9802_good_tile_48_55_4.png	normal	0.26238736510276794	Small
0.9938_good_tile_19_32_1.png	normal	0.003919683396816254	Small
0.9965_good_tile_10_37_5.png	normal	0.2039104700088501	Small
0.8038_good_tile_28_19_6.png	normal	0.02250133454799652	Small
0.8839_good_tile_52_16_3.png	normal	0.012913227081298828	Small
0.9997_good_tile_31_13_3.png	normal	0.14917592704296112	Small
0.9876_good_tile_23_51_4.png	normal	0.1535089761018753	Small
0.9806_good_tile_23_45_8.png	normal	0.33974364399909973	Small
0.9351_good_tile_46_47_6.png	normal	0.1365698277950287	Big
0.9990_good_tile_19_24_2.png	normal	0.7405216097831726	Big
0.7347_good_tile_45_52_8.png	normal	0.38528937101364136	Small
0.9861_good_tile_42_47_4.png	normal	0.3371049165725708	Small
0.8340_good_tile_36_57_9.png	normal	0.07827132195234299	Small
0.9906_good_tile_43_55_4.png	normal	0.011279519647359848	Small
0.9819_good_tile_12_39_3.png	normal	0.023457521572709084	Small
0.9971_good_tile_36_11_8.png	normal	0.40957722067832947	Small
0.9976_good_tile_11_25_5.png	normal	0.06728425621986389	Small
0.9966_good_tile_14_44_2.png	normal	0.13783860206604004	Small
0.9932_good_tile_23_44_9.png	normal	0.3497208058834076	Small
0.9878_good_tile_50_15_2.png	normal	0.32482486963272095	Big
0.9998_good_tile_44_11_0.png	normal	0.9368770718574524	Big
0.9991_good_tile_14_19_2.png	normal	0.0175443384796381	Big
0.9954_good_tile_29_40_3.png	normal	0.1451614499092102	Small
0.9984_good_tile_33_14_4.png	normal	0.04827021062374115	Big
0.9927_good_tile_38_41_2.png	normal	0.022812901064753532	Big
0.4774_good_tile_58_22_6.png	normal	0.008859589695930481	Small
0.9794_good_tile_53_44_0.png	normal	0.9662100076675415	Big
0.9952_good_tile_11_49_5.png	normal	0.0955767035484314	Small
0.6769_good_tile_31_29_2.png	normal	0.6993132829666138	Small
0.9837_good_tile_16_53_3.png	normal	0.025856895372271538	Small
0.9970_good_tile_25_43_6.png	normal	0.0006651860312558711	Small
0.9984_good_tile_54_22_2.png	normal	0.005309419706463814	Small
0.9309_good_tile_38_46_3.png	normal	0.03220471367239952	Small
0.9964_good_tile_10_48_4.png	normal	0.11070382595062256	Small
0.9827_good_tile_12_48_4.png	normal	0.3477024734020233	Small
0.8398_good_tile_24_41_6.png	normal	0.17523276805877686	Big
0.9943_good_tile_25_53_5.png	normal	0.011435969732701778	Small
1.0000_good_tile_10_34_4.png	normal	0.4008941948413849	Small
0.9906_good_tile_46_47_0.png	normal	0.011717204004526138	Big
0.9996_good_tile_21_44_1.png	normal	0.8996116518974304	Big
0.9931_good_tile_29_46_2.png	normal	0.022519726306200027	Big
